NOME_SALA;REGISTRO_SALA;CNPJ_SALA;SITUACAO_SALA;QUANTIDADE_ASSENTOS;NOME_COMPLEXO;REGISTRO_COMPLEXO;PAGINA_ELETRONICA_COMPLEXO;ENDERECO_COMPLEXO;NUMERO_ENDERECO_COMPLEXO;COMPLEMENTO_ENDERECO;BAIRRO_COMPLEXO;MUNICIPIO_COMPLEXO;CODIGO_MUNICPIO_IBGE;UF_COMPLEXO;COMPLEXO_ITINERANTE;OPERACAO_USUAL;EXIBIDOR;REGISTRO_EXIBIDOR;CNPJ_EXIBIDOR;SITUACAO_EXIBIDOR;GRUPO_EXIBIDOR
MULTIPLEX MARABA SALA 04;5006078;27.595.833/0002-80;EM FUNCIONAMENTO;155;COMPLEXO CINEMATOGRÁFICO MARABA;40652;;AV IPIRANGA;757;CINE MARABA SAL;REPUBLICA;SÃO PAULO;3550308;SP;NÃO;COMERCIAL;MULTIPLEX DO BRASIL ENTRETENIMENTO LTDA;39188;27.595.833/0001-07;REGULAR;PLAYARTE
MULTIPLEX MARABA SALA 05;5006079;27.595.833/0002-80;EM FUNCIONAMENTO;168;COMPLEXO CINEMATOGRÁFICO MARABA;40652;;AV IPIRANGA;757;CINE MARABA SAL;REPUBLICA;SÃO PAULO;3550308;SP;NÃO;COMERCIAL;MULTIPLEX DO BRASIL ENTRETENIMENTO LTDA;39188;27.595.833/0001-07;REGULAR;PLAYARTE
MULTIPLEX PLAZA SUL SALA 01;5006116;27.595.833/0003-60;EM FUNCIONAMENTO;140;COMPLEXO CINEMATOGRÁFICO PLAZA SUL;41344;;AV PROFESSOR ABRAAO DE MORAIS;100;SALA I A IV PAV;SAUDE;SÃO PAULO;3550308;SP;NÃO;COMERCIAL;MULTIPLEX DO BRASIL ENTRETENIMENTO LTDA;39188;27.595.833/0001-07;REGULAR;PLAYARTE
MULTIPLEX PLAZA SUL SALA 02;5006117;27.595.833/0003-60;EM FUNCIONAMENTO;262;COMPLEXO CINEMATOGRÁFICO PLAZA SUL;41344;;AV PROFESSOR ABRAAO DE MORAIS;100;SALA I A IV PAV;SAUDE;SÃO PAULO;3550308;SP;NÃO;COMERCIAL;MULTIPLEX DO BRASIL ENTRETENIMENTO LTDA;39188;27.595.833/0001-07;REGULAR;PLAYARTE
MULTIPLEX PLAZA SUL SALA 03;5006118;27.595.833/0003-60;EM FUNCIONAMENTO;141;COMPLEXO CINEMATOGRÁFICO PLAZA SUL;41344;;AV PROFESSOR ABRAAO DE MORAIS;100;SALA I A IV PAV;SAUDE;SÃO PAULO;3550308;SP;NÃO;COMERCIAL;MULTIPLEX DO BRASIL ENTRETENIMENTO LTDA;39188;27.595.833/0001-07;REGULAR;PLAYARTE
MULTIPLEX PLAZA SUL SALA 04;5006119;27.595.833/0003-60;EM FUNCIONAMENTO;141;COMPLEXO CINEMATOGRÁFICO PLAZA SUL;41344;;AV PROFESSOR ABRAAO DE MORAIS;100;SALA I A IV PAV;SAUDE;SÃO PAULO;3550308;SP;NÃO;COMERCIAL;MULTIPLEX DO BRASIL ENTRETENIMENTO LTDA;39188;27.595.833/0001-07;REGULAR;PLAYARTE
MULTIPLEX PLAZA SUL SALA 05;5006120;27.595.833/0003-60;EM FUNCIONAMENTO;141;COMPLEXO CINEMATOGRÁFICO PLAZA SUL;41344;;AV PROFESSOR ABRAAO DE MORAIS;100;SALA I A IV PAV;SAUDE;SÃO PAULO;3550308;SP;NÃO;COMERCIAL;MULTIPLEX DO BRASIL ENTRETENIMENTO LTDA;39188;27.595.833/0001-07;REGULAR;PLAYARTE
MULTIPLEX PLAZA SUL SALA 06;5006121;27.595.833/0003-60;EM FUNCIONAMENTO;234;COMPLEXO CINEMATOGRÁFICO PLAZA SUL;41344;;AV PROFESSOR ABRAAO DE MORAIS;100;SALA I A IV PAV;SAUDE;SÃO PAULO;3550308;SP;NÃO;COMERCIAL;MULTIPLEX DO BRASIL ENTRETENIMENTO LTDA;39188;27.595.833/0001-07;REGULAR;PLAYARTE
PLAYARTE PLAZA SUL DRIVE IN;5006596;27.595.833/0003-60;FECHADO TEMPORARIAMENTE;400;COMPLEXO CINEMATOGRÁFICO PLAZA SUL;41344;;AV PROFESSOR ABRAAO DE MORAIS;100;SALA I A IV PAV;SAUDE;SÃO PAULO;3550308;SP;NÃO;COMERCIAL;MULTIPLEX DO BRASIL ENTRETENIMENTO LTDA;39188;27.595.833/0001-07;REGULAR;PLAYARTE
CINE MULT 3D URUSSANGA;5005571;09.008.738/0001-70;EM FUNCIONAMENTO;48;CINE MULT 3D URUSSANGA;33144;;RUA ANGÉLICA COLLODEL BETTIOL;238;;CENTRO;URUSSANGA;4219002;SC;NÃO;NÃO COMERCIAL CINECLUBE;MULTIPLICANDO TALENTOS;21911;09.008.738/0001-70;IRREGULAR;CINE MULT
CINE TEATRO CASTELO;5001980;27.165.638/0001-39;EM FUNCIONAMENTO;245;PREFEITURA MUNICIPAL DE CASTELO;12225;;RUA ANTÔNIO MACHADO N° 16;;;CENTRO;CASTELO;3201407;ES;NÃO;NÃO COMERCIAL;MUNICIPIO DE CASTELO;12224;27.165.638/0001-39;IRREGULAR;NAO PERTENCE A NENHUM GRUPO EXIBIDOR
SALA DE CINEMA ULYSSES GEREMIA;5005768;88.830.609/0001-39;EM FUNCIONAMENTO;100;CINEMA ULYSSES GEREMIA;35626;centrodecultura.caxias.rs.gov.br;Rua Luiz Antunes;312;;Panazzolo;CAXIAS DO SUL;4305108;RS;NÃO;NÃO COMERCIAL;MUNICIPIO DE CAXIAS DO SUL;35625;88.830.609/0001-39;REGULAR;NAO PERTENCE A NENHUM GRUPO EXIBIDOR
CENTRO CULTURAL NILSON PRADO TELLES;5001837;45.671.120/0001-59;EM FUNCIONAMENTO;400;PREFEITURA MUNICIPAL DE DOIS CÓRREGOS;6733;HTTP://;AV. D. PEDRO I, 302;;;CENTRO;DOIS CÓRREGOS;3514106;SP;NÃO;NÃO COMERCIAL;MUNICIPIO DE DOIS CORREGOS;5934;45.671.120/0001-59;IRREGULAR;NAO PERTENCE A NENHUM GRUPO EXIBIDOR
CINE TEATRO - FABIO ANDRADE DE OLIVEIRA;5002345;18.677.591/0001-00;EM FUNCIONAMENTO;320;PREFEITURA MUNICIPAL DE EXTREMA;14610;;PRAÇA PRESIDENTE VARGAS, 100;;;CENTRO;EXTREMA;3125101;MG;NÃO;NÃO COMERCIAL;MUNICIPIO DE EXTREMA;14609;18.677.591/0001-00;IRREGULAR;NAO PERTENCE A NENHUM GRUPO EXIBIDOR
HUMBERTO MAGNANI NETO;5002403;46.231.890/0001-43;EM FUNCIONAMENTO;243;PREFEITURA MUNICIPAL DE SANTA CRUZ DO RIO PARDO;14784;;PRAÇA DEPUTADO LEÔNIDAS CAMRINHA;340;;CENTRO;SANTA CRUZ DO RIO PARDO;3546405;SP;NÃO;NÃO COMERCIAL;MUNICIPIO DE SANTA CRUZ DO RIO PARDO;14783;46.231.890/0001-43;IRREGULAR;NAO PERTENCE A NENHUM GRUPO EXIBIDOR
CINE ZN - SALA TONINHO DANTAS;5005826;58.200.015/0001-83;EM FUNCIONAMENTO;65;CENTRO CULTURAL DA ZONA NOROESTE;37110;http://www.portal.santos.sp.gov.br/;AVENIDA AFONSO SCHMIDT;00;BLOCO B;AREIA BRANCA;SANTOS;3548500;SP;NÃO;NÃO COMERCIAL CINECLUBE;MUNICIPIO DE SANTOS;37108;58.200.015/0001-83;REGULAR;NAO PERTENCE A NENHUM GRUPO EXIBIDOR
CINE ARTE POSTO 4;5005825;58.200.015/0001-83;EM FUNCIONAMENTO;41;CINE ARTE POSTO 4;37109;www.cinearteposto4.com.br;AVENIDA VICENTE DE CARVALHO;00;PRAIA POSTO 4;GONZAGA;SANTOS;3548500;SP;NÃO;COMERCIAL;MUNICIPIO DE SANTOS;37108;58.200.015/0001-83;REGULAR;NAO PERTENCE A NENHUM GRUPO EXIBIDOR
CINE THEATRO CACHOEIRANO;5006065;13.828.397/0001-56;EM FUNCIONAMENTO;180;CINE THEATRO CACHOEIRANO;40376;;Praça Teixeira de Freitas;02;;Centro;CACHOEIRA;2904902;BA;NÃO;NÃO COMERCIAL;MUNICÍPIO DE CACHOEIRA;40375;13.828.397/0001-56;REGULAR;NAO PERTENCE A NENHUM GRUPO EXIBIDOR
CINE SÃO JOSÉ;5004796;46.186.375/0001-99;EM FUNCIONAMENTO;208;CINE SÃO JOSÉ;27483;www.cafelandia;praça Beraldo Arruda;83;;Centro;CAFELÂNDIA;3508801;SP;NÃO;NÃO COMERCIAL;MUNICÍPIO DE CAFELÂNDIA (SP);27360;46.186.375/0001-99;IRREGULAR;NAO PERTENCE A NENHUM GRUPO EXIBIDOR
MUNICÍPIO DE CAMPO BOM;5002675;90.832.619/0001-55;EM FUNCIONAMENTO;127;COMPLEXO CULTURAL DO CENTRO DE EDUCAÇÃO INTEGRADA;15616;http://complexocultural-cei.blogspot.com;AVENIDA DOS ESTADOS;1080;;CENTRO;CAMPO BOM;4303905;RS;NÃO;NÃO COMERCIAL;MUNICÍPIO DE CAMPO BOM;15615;90.832.619/0001-55;IRREGULAR;NAO PERTENCE A NENHUM GRUPO EXIBIDOR
CINE TEATRO MUNICIPAL VALÉRIA LUERCY;5003670;76.910.900/0001-38;FECHADO TEMPORARIAMENTE;293;CINE TEATRO MUNICIPAL VALÉRIA LUERCY;23541;www.jaguariaiva.pr.gov.br;Rua Salomão Félix;0;s/n;Jardim Matarazzo;JAGUARIAÍVA;4112009;PR;NÃO;COMERCIAL;MUNICÍPIO DE JAGUARIAÍVA;23540;76.910.900/0001-38;REGULAR;NAO PERTENCE A NENHUM GRUPO EXIBIDOR
SALA BNDES;5006212;29.172.475/0001-47;EM FUNCIONAMENTO;79;CINEMA DA PRAÇA | ZÉ KLEBER;41786;;RUA MARECHAL DEODORO;165;;CENTRO HISTÓRICO;PARATY;3303807;RJ;NÃO;NÃO COMERCIAL;MUNICÍPIO DE PARATI;41785;29.172.475/0001-47;REGULAR;NAO PERTENCE A NENHUM GRUPO EXIBIDOR
CINE QUISSAMÃ;5004934;31.505.027/0001-60;EM FUNCIONAMENTO;130;CENTRO CULTURAL SOBRADINHO;28260;www.quissama.rj.giv.br;RUA COMENDADOR JOSÉ JULIÃO;208;;CENTRO;QUISSAMÃ;3304151;RJ;NÃO;NÃO COMERCIAL;MUNICÍPIO DE QUISSAMÃ;28258;31.505.027/0001-60;REGULAR;NAO PERTENCE A NENHUM GRUPO EXIBIDOR
CINE AVENIDA SALA 01;5002953;12.163.966/0001-29;FECHADO TEMPORARIAMENTE;189;CINE AVENIDA;17854;;AV. JOAQUIM LOPES AGUILA;416;;CENTRO;LEME;3526704;SP;NÃO;COMERCIAL;NOEL LAZARO TAUFIC - CINEMA - ME;17853;12.163.966/0001-29;REGULAR;NAO PERTENCE A NENHUM GRUPO EXIBIDOR
CINE AVENIDA SALA 02;5005656;12.163.966/0001-29;FECHADO TEMPORARIAMENTE;161;CINE AVENIDA;17854;;AV. JOAQUIM LOPES AGUILA;416;;CENTRO;LEME;3526704;SP;NÃO;COMERCIAL;NOEL LAZARO TAUFIC - CINEMA - ME;17853;12.163.966/0001-29;REGULAR;NAO PERTENCE A NENHUM GRUPO EXIBIDOR
MATILHA CULTURAL;5005386;05.900.572/0002-21;EM FUNCIONAMENTO;68;MATILHA CULTURAL;31655;www.matilhacultural.com.br;RUA REGO FREITAS;542;;REPÚBLICA;SÃO PAULO;3550308;SP;NÃO;NÃO COMERCIAL;OLLDOG FILMES LTDA;1853;05.900.572/0001-40;REGULAR;NAO PERTENCE A NENHUM GRUPO EXIBIDOR
ARTECINE;5006250;07.419.842/0001-21;EM FUNCIONAMENTO;40;ARTECINE;42439;;RUA SÃO PAULO;581;1;Dos Estados;BALNEÁRIO CAMBORIÚ;4202008;SC;NÃO;NÃO COMERCIAL CINECLUBE;ONG COMUNICA;42438;07.419.842/0001-21;REGULAR;NAO PERTENCE A NENHUM GRUPO EXIBIDOR
ORIENT CINEMAS RIVER SHOPPING SALA 01;5000550;14.714.331/0018-46;FECHADO TEMPORARIAMENTE;191;ORIENT CINEMAS RIVER SHOPPING;1671;www.orientcinemas.com.br;AV. MONSENHOR ANGELO SAMPAIO, S/N;100;RIVER SHOPPING LOJAS 66A-66B;CENTRO;PETROLINA;2611101;PE;NÃO;COMERCIAL;ORIENT FILMES - DISTRIBUIDORA DE FILMES LTDA;1660;14.714.331/0001-06;REGULAR;ORIENT
ORIENT CINEMAS RIVER SHOPPING SALA 02;5000551;14.714.331/0018-46;FECHADO TEMPORARIAMENTE;180;ORIENT CINEMAS RIVER SHOPPING;1671;www.orientcinemas.com.br;AV. MONSENHOR ANGELO SAMPAIO, S/N;100;RIVER SHOPPING LOJAS 66A-66B;CENTRO;PETROLINA;2611101;PE;NÃO;COMERCIAL;ORIENT FILMES - DISTRIBUIDORA DE FILMES LTDA;1660;14.714.331/0001-06;REGULAR;ORIENT
ORIENT CINEMAS RIVER SHOPPING SALA 03;5003064;14.714.331/0018-46;FECHADO TEMPORARIAMENTE;200;ORIENT CINEMAS RIVER SHOPPING;1671;www.orientcinemas.com.br;AV. MONSENHOR ANGELO SAMPAIO, S/N;100;RIVER SHOPPING LOJAS 66A-66B;CENTRO;PETROLINA;2611101;PE;NÃO;COMERCIAL;ORIENT FILMES - DISTRIBUIDORA DE FILMES LTDA;1660;14.714.331/0001-06;REGULAR;ORIENT
ORIENT CINEMAS RIVER SHOPPING SALA 04;5003065;14.714.331/0018-46;FECHADO TEMPORARIAMENTE;180;ORIENT CINEMAS RIVER SHOPPING;1671;www.orientcinemas.com.br;AV. MONSENHOR ANGELO SAMPAIO, S/N;100;RIVER SHOPPING LOJAS 66A-66B;CENTRO;PETROLINA;2611101;PE;NÃO;COMERCIAL;ORIENT FILMES - DISTRIBUIDORA DE FILMES LTDA;1660;14.714.331/0001-06;REGULAR;ORIENT
CINE CAVALIERE ORLANDI SALA 01;5002477;03.091.068/0001-11;EM FUNCIONAMENTO;180;CINE CAVALIERI ORLANDI;15010;;RUA DR. CAMPOS SALLES;63;;CENTRO;SOCORRO;3552106;SP;NÃO;COMERCIAL;ORLANDI MARCHESE LTDA - ME;15009;03.091.068/0001-11;REGULAR;NAO PERTENCE A NENHUM GRUPO EXIBIDOR
CINE CAVALIERI ORLANDI SALA 02;5005513;03.091.068/0001-11;EM FUNCIONAMENTO;96;CINE CAVALIERI ORLANDI;15010;;RUA DR. CAMPOS SALLES;63;;CENTRO;SOCORRO;3552106;SP;NÃO;COMERCIAL;ORLANDI MARCHESE LTDA - ME;15009;03.091.068/0001-11;REGULAR;NAO PERTENCE A NENHUM GRUPO EXIBIDOR
CINE ELDORADO 01;5002743;04.488.617/0002-30;EM FUNCIONAMENTO;208;CINE ELDORADO;16399;www.cineeldorado.com.br;AV. RUI BARBOSA ;1071;;HELIOPOLIS;GARANHUNS;2606002;PE;NÃO;COMERCIAL;P.M.C. CINEMAS DO BRASIL LTDA;16398;04.488.617/0001-59;REGULAR;PMC
CINE ELDORADO SALA 02;5002742;04.488.617/0002-30;EM FUNCIONAMENTO;192;CINE ELDORADO;16399;www.cineeldorado.com.br;AV. RUI BARBOSA ;1071;;HELIOPOLIS;GARANHUNS;2606002;PE;NÃO;COMERCIAL;P.M.C. CINEMAS DO BRASIL LTDA;16398;04.488.617/0001-59;REGULAR;PMC
CINE ROYAL;5002744;04.488.617/0003-10;EM FUNCIONAMENTO;348;CINE ROYAL;16400;;R. DOUTOR LUIS CORREIA DE ARAUJO S/N;000;;CENTRO;SÃO LOURENÇO DA MATA;2613701;PE;NÃO;COMERCIAL;P.M.C. CINEMAS DO BRASIL LTDA;16398;04.488.617/0001-59;REGULAR;PMC
MOVIEMAX CAMARÁ SALA 01;5006011;04.488.617/0005-82;EM FUNCIONAMENTO;156;MOVIEMAX CAMARÁ;39378;www.moviemax.com.br;RUA MANOEL HONORATO DA COSTA;555;LUC A 11;VILA DA FÁBRICA;CAMARAGIBE;2603454;PE;NÃO;COMERCIAL;P.M.C. CINEMAS DO BRASIL LTDA;16398;04.488.617/0001-59;REGULAR;PMC
MOVIEMAX CAMARÁ SALA 02;5006012;04.488.617/0005-82;EM FUNCIONAMENTO;298;MOVIEMAX CAMARÁ;39378;www.moviemax.com.br;RUA MANOEL HONORATO DA COSTA;555;LUC A 11;VILA DA FÁBRICA;CAMARAGIBE;2603454;PE;NÃO;COMERCIAL;P.M.C. CINEMAS DO BRASIL LTDA;16398;04.488.617/0001-59;REGULAR;PMC
MOVIEMAX CAMARÁ SALA 03;5006013;04.488.617/0005-82;EM FUNCIONAMENTO;193;MOVIEMAX CAMARÁ;39378;www.moviemax.com.br;RUA MANOEL HONORATO DA COSTA;555;LUC A 11;VILA DA FÁBRICA;CAMARAGIBE;2603454;PE;NÃO;COMERCIAL;P.M.C. CINEMAS DO BRASIL LTDA;16398;04.488.617/0001-59;REGULAR;PMC
MOVIEMAX CAMARÁ SALA 04;5006014;04.488.617/0005-82;EM FUNCIONAMENTO;145;MOVIEMAX CAMARÁ;39378;www.moviemax.com.br;RUA MANOEL HONORATO DA COSTA;555;LUC A 11;VILA DA FÁBRICA;CAMARAGIBE;2603454;PE;NÃO;COMERCIAL;P.M.C. CINEMAS DO BRASIL LTDA;16398;04.488.617/0001-59;REGULAR;PMC
MOVIEMAX CAMARÁ SALA 05;5006015;04.488.617/0005-82;EM FUNCIONAMENTO;145;MOVIEMAX CAMARÁ;39378;www.moviemax.com.br;RUA MANOEL HONORATO DA COSTA;555;LUC A 11;VILA DA FÁBRICA;CAMARAGIBE;2603454;PE;NÃO;COMERCIAL;P.M.C. CINEMAS DO BRASIL LTDA;16398;04.488.617/0001-59;REGULAR;PMC
MOVIEMAX IGARASSU 01;5006129;04.488.617/0007-44;EM FUNCIONAMENTO;232;MOVIEMAX IGARASSU;41398;moviemax.com.br;AVENIDA MÁRIO MELO. S/N, Km 01;0;Salões C-1,2,3;CENTRO;IGARASSU;2606804;PE;NÃO;COMERCIAL;P.M.C. CINEMAS DO BRASIL LTDA;16398;04.488.617/0001-59;REGULAR;PMC
MOVIEMAX IGARASSU 02;5006130;04.488.617/0007-44;EM FUNCIONAMENTO;142;MOVIEMAX IGARASSU;41398;moviemax.com.br;AVENIDA MÁRIO MELO. S/N, Km 01;0;Salões C-1,2,3;CENTRO;IGARASSU;2606804;PE;NÃO;COMERCIAL;P.M.C. CINEMAS DO BRASIL LTDA;16398;04.488.617/0001-59;REGULAR;PMC
MOVIEMAX IGARASSU 03;5006131;04.488.617/0007-44;EM FUNCIONAMENTO;169;MOVIEMAX IGARASSU;41398;moviemax.com.br;AVENIDA MÁRIO MELO. S/N, Km 01;0;Salões C-1,2,3;CENTRO;IGARASSU;2606804;PE;NÃO;COMERCIAL;P.M.C. CINEMAS DO BRASIL LTDA;16398;04.488.617/0001-59;REGULAR;PMC
SALA MOVIEMAX 01;5004517;04.488.617/0004-00;EM FUNCIONAMENTO;156;MOVIEMAX-CINE ROSA E SILVA;26188;www.moviemax.com.br;AV. CONSELHEIRO ROSA E SILVA;1460;PISO G TÉRREO;JAQUEIRA;RECIFE;2611606;PE;NÃO;COMERCIAL;P.M.C. CINEMAS DO BRASIL LTDA;16398;04.488.617/0001-59;REGULAR;PMC
SALA MOVIEMAX 02;5004516;04.488.617/0004-00;EM FUNCIONAMENTO;127;MOVIEMAX-CINE ROSA E SILVA;26188;www.moviemax.com.br;AV. CONSELHEIRO ROSA E SILVA;1460;PISO G TÉRREO;JAQUEIRA;RECIFE;2611606;PE;NÃO;COMERCIAL;P.M.C. CINEMAS DO BRASIL LTDA;16398;04.488.617/0001-59;REGULAR;PMC
SALA MOVIEMAX 03;5004518;04.488.617/0004-00;EM FUNCIONAMENTO;127;MOVIEMAX-CINE ROSA E SILVA;26188;www.moviemax.com.br;AV. CONSELHEIRO ROSA E SILVA;1460;PISO G TÉRREO;JAQUEIRA;RECIFE;2611606;PE;NÃO;COMERCIAL;P.M.C. CINEMAS DO BRASIL LTDA;16398;04.488.617/0001-59;REGULAR;PMC
SALA MOVIEMAX 04;5004515;04.488.617/0004-00;EM FUNCIONAMENTO;127;MOVIEMAX-CINE ROSA E SILVA;26188;www.moviemax.com.br;AV. CONSELHEIRO ROSA E SILVA;1460;PISO G TÉRREO;JAQUEIRA;RECIFE;2611606;PE;NÃO;COMERCIAL;P.M.C. CINEMAS DO BRASIL LTDA;16398;04.488.617/0001-59;REGULAR;PMC
;;../-;;;IMPRENSA FOOD SQUARE;46136;@imprensafoodsquareoficial;;;;;;;;SIM;COMERCIAL;PARKFOR ESTACIONAMENTOS SOLUÇÕES E SERVIÇOS EIRELI;46135;10.213.334/0001-05;REGULAR;NAO PERTENCE A NENHUM GRUPO EXIBIDOR
CINE CAFE PARPINELLI PARANÁ;5003545;13.848.267/0001-85;EM FUNCIONAMENTO;191;PARPINELLI PARANÁ;22413;;RUA 24 DE MAIO ;347;;CENTRO;SANTO ANTÔNIO DA PLATINA;4124103;PR;NÃO;COMERCIAL;PARPINELLI & VILAS BOAS EVENTOS LTDA;22412;13.848.267/0001-85;REGULAR;NAO PERTENCE A NENHUM GRUPO EXIBIDOR
CINE ESTAÇÃO;5001981;03.584.058/0001-18;FECHADO TEMPORARIAMENTE;426;PARÁ 2000;12242;;AV. BOULEVARD CASTILHO FRANÇA S/N;0;ARMAZÉM 03 - ESTAÇÃO DAS DOCAS;CAMPINA;BELÉM;1501402;PA;NÃO;NÃO COMERCIAL;PARÁ 2000;12241;03.584.058/0001-18;REGULAR;NAO PERTENCE A NENHUM GRUPO EXIBIDOR
IPORANGA 4 - SALA 1;5003630;11.413.383/0001-46;FECHADO TEMPORARIAMENTE;150;IPORANGA 4;22897;www.cineroxy.com.br;AVENIDA ANA COSTA;465;LOJAS 418/419;GONZAGA;SANTOS;3548500;SP;NÃO;COMERCIAL;PATIO DE CINEMAS LTDA - ME;22896;11.413.383/0001-46;REGULAR;ROXY
IPORANGA 4 - SALA 2;5003631;11.413.383/0001-46;FECHADO TEMPORARIAMENTE;150;IPORANGA 4;22897;www.cineroxy.com.br;AVENIDA ANA COSTA;465;LOJAS 418/419;GONZAGA;SANTOS;3548500;SP;NÃO;COMERCIAL;PATIO DE CINEMAS LTDA - ME;22896;11.413.383/0001-46;REGULAR;ROXY
IPORANGA 4 - SALA 3;5003632;11.413.383/0001-46;FECHADO TEMPORARIAMENTE;170;IPORANGA 4;22897;www.cineroxy.com.br;AVENIDA ANA COSTA;465;LOJAS 418/419;GONZAGA;SANTOS;3548500;SP;NÃO;COMERCIAL;PATIO DE CINEMAS LTDA - ME;22896;11.413.383/0001-46;REGULAR;ROXY
IPORANGA 4 - SALA 4;5003633;11.413.383/0001-46;FECHADO TEMPORARIAMENTE;170;IPORANGA 4;22897;www.cineroxy.com.br;AVENIDA ANA COSTA;465;LOJAS 418/419;GONZAGA;SANTOS;3548500;SP;NÃO;COMERCIAL;PATIO DE CINEMAS LTDA - ME;22896;11.413.383/0001-46;REGULAR;ROXY
PATROCINE - SALA 01;5006024;28.801.062/0001-11;FECHADO TEMPORARIAMENTE;184;PATROCINE;39596;WWW.PATROCINE.COM.BR;AVENIDA JOÃO ALVES DO NASCIMENTO;2264;SALA 41;NOSSA SENHORA DE FÁTIMA;PATROCÍNIO;3148103;MG;NÃO;COMERCIAL;PATROCINE CINEMAS LTDA. - EPP;39595;28.801.062/0001-11;REGULAR;NAO PERTENCE A NENHUM GRUPO EXIBIDOR
PATROCINE - SALA 02;5006025;28.801.062/0001-11;FECHADO TEMPORARIAMENTE;184;PATROCINE;39596;WWW.PATROCINE.COM.BR;AVENIDA JOÃO ALVES DO NASCIMENTO;2264;SALA 41;NOSSA SENHORA DE FÁTIMA;PATROCÍNIO;3148103;MG;NÃO;COMERCIAL;PATROCINE CINEMAS LTDA. - EPP;39595;28.801.062/0001-11;REGULAR;NAO PERTENCE A NENHUM GRUPO EXIBIDOR
SALA CARUARU 1;5004150;17.291.890/0001-30;FECHADO TEMPORARIAMENTE;150;CINEMAGIC CARUARU;24297;;Avenida Agamenon Magalhães;444;;Mauricio Nassau;CARUARU;2604106;PE;NÃO;COMERCIAL;PLANET CINEMAS CARUARU LTDA;24296;17.291.890/0001-30;REGULAR;PLANET CINEMAS
SALA CARUARU 2;5004151;17.291.890/0001-30;FECHADO TEMPORARIAMENTE;230;CINEMAGIC CARUARU;24297;;Avenida Agamenon Magalhães;444;;Mauricio Nassau;CARUARU;2604106;PE;NÃO;COMERCIAL;PLANET CINEMAS CARUARU LTDA;24296;17.291.890/0001-30;REGULAR;PLANET CINEMAS
SALA CARUARU 3;5004152;17.291.890/0001-30;FECHADO TEMPORARIAMENTE;198;CINEMAGIC CARUARU;24297;;Avenida Agamenon Magalhães;444;;Mauricio Nassau;CARUARU;2604106;PE;NÃO;COMERCIAL;PLANET CINEMAS CARUARU LTDA;24296;17.291.890/0001-30;REGULAR;PLANET CINEMAS
SALA CARUARU 4;5004153;17.291.890/0001-30;FECHADO TEMPORARIAMENTE;160;CINEMAGIC CARUARU;24297;;Avenida Agamenon Magalhães;444;;Mauricio Nassau;CARUARU;2604106;PE;NÃO;COMERCIAL;PLANET CINEMAS CARUARU LTDA;24296;17.291.890/0001-30;REGULAR;PLANET CINEMAS
CINE PLAYARTE ABC SALA 01;5000893;60.434.149/0017-78;EM FUNCIONAMENTO;159;CINE PLAYARTE ABC;2853;WWW.PLAYARTE.COM.BR;AV. PEREIRA BARRETO;42;SALAS I A V;CENTRO;SANTO ANDRÉ;3547809;SP;NÃO;COMERCIAL;PLAYARTE CINEMAS LTDA.;260;60.434.149/0001-00;REGULAR;PLAYARTE
CINE PLAYARTE ABC SALA 02;5001710;60.434.149/0017-78;EM FUNCIONAMENTO;159;CINE PLAYARTE ABC;2853;WWW.PLAYARTE.COM.BR;AV. PEREIRA BARRETO;42;SALAS I A V;CENTRO;SANTO ANDRÉ;3547809;SP;NÃO;COMERCIAL;PLAYARTE CINEMAS LTDA.;260;60.434.149/0001-00;REGULAR;PLAYARTE
CINE PLAYARTE ABC SALA 03;5001711;60.434.149/0017-78;EM FUNCIONAMENTO;159;CINE PLAYARTE ABC;2853;WWW.PLAYARTE.COM.BR;AV. PEREIRA BARRETO;42;SALAS I A V;CENTRO;SANTO ANDRÉ;3547809;SP;NÃO;COMERCIAL;PLAYARTE CINEMAS LTDA.;260;60.434.149/0001-00;REGULAR;PLAYARTE
CINE PLAYARTE ABC SALA 04;5001712;60.434.149/0017-78;FECHADO TEMPORARIAMENTE;159;CINE PLAYARTE ABC;2853;WWW.PLAYARTE.COM.BR;AV. PEREIRA BARRETO;42;SALAS I A V;CENTRO;SANTO ANDRÉ;3547809;SP;NÃO;COMERCIAL;PLAYARTE CINEMAS LTDA.;260;60.434.149/0001-00;REGULAR;PLAYARTE
CINE PLAYARTE ABC SALA 05;5001713;60.434.149/0017-78;EM FUNCIONAMENTO;158;CINE PLAYARTE ABC;2853;WWW.PLAYARTE.COM.BR;AV. PEREIRA BARRETO;42;SALAS I A V;CENTRO;SANTO ANDRÉ;3547809;SP;NÃO;COMERCIAL;PLAYARTE CINEMAS LTDA.;260;60.434.149/0001-00;REGULAR;PLAYARTE
SALA CINE BRISTOL 1;5000880;60.434.149/0010-00;FECHADO TEMPORARIAMENTE;444;PLAYARTE BRISTOL;2851;WWW.PLAYARTE.COM.BR;AV. PAULISTA,;2064;CINEMA;BELA VISTA;SÃO PAULO;3550308;SP;NÃO;COMERCIAL;PLAYARTE CINEMAS LTDA.;260;60.434.149/0001-00;REGULAR;PLAYARTE
